timestamp,kpi_value
04/21/2018 02:15:00,461450
04/21/2018 02:30:00,462113
04/21/2018 02:45:00,463490
04/21/2018 03:00:00,458180
04/21/2018 03:15:00,462617
04/21/2018 03:30:00,464545
04/21/2018 03:45:00,462922
04/21/2018 04:00:00,463184
04/21/2018 04:15:00,460994
04/21/2018 04:30:00,459771
04/21/2018 04:45:00,462727
04/21/2018 05:00:00,464635
04/21/2018 05:15:00,466493
04/21/2018 05:30:00,465509
04/21/2018 05:45:00,475769
04/21/2018 06:00:00,479319
04/21/2018 06:15:00,483906
04/21/2018 06:30:00,491486
04/21/2018 06:45:00,495715
04/21/2018 07:00:00,499393
04/21/2018 07:15:00,506180
04/21/2018 07:30:00,513011
04/21/2018 07:45:00,512349
04/21/2018 08:00:00,511251
04/21/2018 08:15:00,518411
04/21/2018 08:30:00,518231
04/21/2018 08:45:00,519827
04/21/2018 09:00:00,523132
04/21/2018 09:15:00,523713
04/21/2018 09:30:00,525805
04/21/2018 09:45:00,528832
04/21/2018 10:00:00,530311
04/21/2018 10:15:00,527846
04/21/2018 10:30:00,527819
04/21/2018 10:45:00,531306
04/21/2018 11:00:00,532949
04/21/2018 11:15:00,531798
04/21/2018 11:30:00,535742
04/21/2018 11:45:00,531837
04/21/2018 12:00:00,531069
04/21/2018 12:15:00,531589
04/21/2018 12:30:00,530047
04/21/2018 12:45:00,528990
04/21/2018 13:00:00,528041
04/21/2018 13:15:00,528565
04/21/2018 13:30:00,527344
04/21/2018 13:45:00,526587
04/21/2018 14:00:00,531290
04/21/2018 14:15:00,526149
04/21/2018 14:30:00,526532
04/21/2018 14:45:00,527266
04/21/2018 15:00:00,528429
04/21/2018 15:15:00,526792
04/21/2018 15:30:00,526135
04/21/2018 15:45:00,527489
04/21/2018 16:00:00,528105
04/21/2018 16:15:00,530287
04/21/2018 16:30:00,534448
04/21/2018 16:45:00,531229
04/21/2018 17:00:00,533249
04/21/2018 17:15:00,534635
04/21/2018 17:30:00,535192
04/21/2018 17:45:00,531901
04/21/2018 18:00:00,531397
04/21/2018 18:15:00,530466
04/21/2018 18:30:00,529438
04/21/2018 18:45:00,531524
04/21/2018 19:00:00,531006
04/21/2018 19:15:00,525353
04/21/2018 19:30:00,525194
04/21/2018 19:45:00,527039
04/21/2018 20:00:00,523522
04/21/2018 20:15:00,521069
04/21/2018 20:30:00,520428
04/21/2018 20:45:00,518639
04/21/2018 21:00:00,514936
04/21/2018 21:15:00,514480
04/21/2018 21:30:00,512090
04/21/2018 21:45:00,505071
04/21/2018 22:00:00,504645
04/21/2018 22:15:00,503047
04/21/2018 22:30:00,497487
04/21/2018 22:45:00,494391
04/21/2018 23:00:00,491301
04/21/2018 23:15:00,489391
04/21/2018 23:30:00,483300
04/21/2018 23:45:00,484674
04/22/2018 00:00:00,482696
04/22/2018 00:15:00,474956
04/22/2018 00:30:00,476299
04/22/2018 00:45:00,476976
04/22/2018 01:00:00,472779
04/22/2018 01:15:00,470700
04/22/2018 01:30:00,470775
04/22/2018 01:45:00,470095
04/22/2018 02:00:00,467336
04/22/2018 02:15:00,469681
04/22/2018 02:30:00,469726
04/22/2018 02:45:00,464376
04/22/2018 03:00:00,467774
04/22/2018 03:15:00,470614
04/22/2018 03:30:00,468048
04/22/2018 03:45:00,468816
04/22/2018 04:00:00,469170
04/22/2018 04:15:00,464992
04/22/2018 04:30:00,463666
04/22/2018 04:45:00,469351
04/22/2018 05:00:00,470979
04/22/2018 05:15:00,465531
04/22/2018 05:30:00,474235
04/22/2018 05:45:00,483498
04/22/2018 06:00:00,481348
04/22/2018 06:15:00,487430
04/22/2018 06:30:00,495365
04/22/2018 06:45:00,498944
04/22/2018 07:00:00,500843
04/22/2018 07:15:00,511091
04/22/2018 07:30:00,515742
04/22/2018 07:45:00,512064
04/22/2018 08:00:00,518663
04/22/2018 08:15:00,524189
04/22/2018 08:30:00,522149
04/22/2018 08:45:00,526736
04/22/2018 09:00:00,529458
04/22/2018 09:15:00,528331
04/22/2018 09:30:00,528608
04/22/2018 09:45:00,534671
04/22/2018 10:00:00,537021
04/22/2018 10:15:00,530736
04/22/2018 10:30:00,534152
04/22/2018 10:45:00,539976
04/22/2018 11:00:00,536828
04/22/2018 11:15:00,538152
04/22/2018 11:30:00,539806
04/22/2018 11:45:00,536616
04/22/2018 12:00:00,534224
04/22/2018 12:15:00,536496
04/22/2018 12:30:00,536515
04/22/2018 12:45:00,530867
04/22/2018 13:00:00,533467
04/22/2018 13:15:00,534086
04/22/2018 13:30:00,530179
04/22/2018 13:45:00,529677
04/22/2018 14:00:00,530378
04/22/2018 14:15:00,528014
04/22/2018 14:30:00,527660
04/22/2018 14:45:00,533305
04/22/2018 15:00:00,529968
04/22/2018 15:15:00,523895
04/22/2018 15:30:00,531408
04/22/2018 15:45:00,531071
04/22/2018 16:00:00,527324
04/22/2018 16:15:00,530226
04/22/2018 16:30:00,534352
04/22/2018 16:45:00,530001
04/22/2018 17:00:00,530035
04/22/2018 17:15:00,536781
04/22/2018 17:30:00,533860
04/22/2018 17:45:00,526621
04/22/2018 18:00:00,531510
04/22/2018 18:15:00,531811
04/22/2018 18:30:00,526439
04/22/2018 18:45:00,529327
04/22/2018 19:00:00,530903
04/22/2018 19:15:00,524344
04/22/2018 19:30:00,522467
04/22/2018 19:45:00,526318
04/22/2018 20:00:00,523383
04/22/2018 20:15:00,514394
04/22/2018 20:30:00,519162
04/22/2018 20:45:00,516874
04/22/2018 21:00:00,509290
04/22/2018 21:15:00,510537
04/22/2018 21:30:00,509650
04/22/2018 21:45:00,500678
04/22/2018 22:00:00,497711
04/22/2018 22:15:00,498897
04/22/2018 22:30:00,493915
04/22/2018 22:45:00,485268
04/22/2018 23:00:00,487264
04/22/2018 23:15:00,484329
04/22/2018 23:30:00,476515
04/22/2018 23:45:00,479203
04/23/2018 00:00:00,476342
04/23/2018 00:15:00,468955
04/23/2018 00:30:00,468821
04/23/2018 00:45:00,472020
04/23/2018 01:00:00,468833
04/23/2018 01:15:00,461912
04/23/2018 01:30:00,466683
04/23/2018 01:45:00,466470
04/23/2018 02:00:00,462328
04/23/2018 02:15:00,464689
04/23/2018 02:30:00,464174
04/23/2018 02:45:00,461273
04/23/2018 03:00:00,461973
04/23/2018 03:15:00,467148
04/23/2018 03:30:00,465681
04/23/2018 03:45:00,461446
04/23/2018 04:00:00,466045
04/23/2018 04:15:00,463842
04/23/2018 04:30:00,459048
04/23/2018 04:45:00,466724
04/23/2018 05:00:00,466221
04/23/2018 05:15:00,464079
04/23/2018 05:30:00,470488
04/23/2018 05:45:00,481850
04/23/2018 06:00:00,482640
04/23/2018 06:15:00,486226
04/23/2018 06:30:00,497518
04/23/2018 06:45:00,504990
04/23/2018 07:00:00,504187
04/23/2018 07:15:00,515228
04/23/2018 07:30:00,518204
04/23/2018 07:45:00,514729
04/23/2018 08:00:00,518397
04/23/2018 08:15:00,525111
04/23/2018 08:30:00,521514
04/23/2018 08:45:00,518316
04/23/2018 09:00:00,524009
04/23/2018 09:15:00,522678
04/23/2018 09:30:00,521145
04/23/2018 09:45:00,522906
04/23/2018 10:00:00,526749
04/23/2018 10:15:00,519751
04/23/2018 10:30:00,521825
04/23/2018 10:45:00,528344
04/23/2018 11:00:00,527106
04/23/2018 11:15:00,524303
04/23/2018 11:30:00,533024
04/23/2018 11:45:00,530353
04/23/2018 12:00:00,525602
04/23/2018 12:15:00,525217
04/23/2018 12:30:00,526456
04/23/2018 12:45:00,519466
04/23/2018 13:00:00,520280
04/23/2018 13:15:00,524819
04/23/2018 13:30:00,520761
04/23/2018 13:45:00,516012
04/23/2018 14:00:00,521135
04/23/2018 14:15:00,519289
04/23/2018 14:30:00,516989
04/23/2018 14:45:00,519081
04/23/2018 15:00:00,529717
04/23/2018 15:15:00,517839
04/23/2018 15:30:00,517955
04/23/2018 15:45:00,524575
04/23/2018 16:00:00,532360
04/23/2018 16:15:00,520330
04/23/2018 16:30:00,528640
04/23/2018 16:45:00,536463
04/23/2018 17:00:00,530185
04/23/2018 17:15:00,529166
04/23/2018 17:30:00,537239
04/23/2018 17:45:00,528540
04/23/2018 18:00:00,526129
04/23/2018 18:15:00,530495
04/23/2018 18:30:00,532778
04/23/2018 18:45:00,521127
04/23/2018 19:00:00,523711
04/23/2018 19:15:00,529125
04/23/2018 19:30:00,519753
04/23/2018 19:45:00,516227
04/23/2018 20:00:00,523444
04/23/2018 20:15:00,514196
04/23/2018 20:30:00,511760
04/23/2018 20:45:00,515202
04/23/2018 21:00:00,516164
04/23/2018 21:15:00,505415
04/23/2018 21:30:00,504990
04/23/2018 21:45:00,508555
04/23/2018 22:00:00,497184
04/23/2018 22:15:00,492904
04/23/2018 22:30:00,497301
04/23/2018 22:45:00,486813
04/23/2018 23:00:00,482167
04/23/2018 23:15:00,484179
04/23/2018 23:30:00,482706
04/23/2018 23:45:00,474615
04/24/2018 00:00:00,473802
04/24/2018 00:15:00,475321
04/24/2018 00:30:00,468807
04/24/2018 00:45:00,467075
04/24/2018 01:00:00,472223
04/24/2018 01:15:00,465378
04/24/2018 01:30:00,463081
04/24/2018 01:45:00,467994
04/24/2018 02:00:00,469654
04/24/2018 02:15:00,462605
04/24/2018 02:30:00,463797
04/24/2018 02:45:00,467855
04/24/2018 03:00:00,463308
04/24/2018 03:15:00,464545
04/24/2018 03:30:00,470560
04/24/2018 03:45:00,465625
04/24/2018 04:00:00,464039
04/24/2018 04:15:00,466086
04/24/2018 04:30:00,467042
04/24/2018 04:45:00,463701
04/24/2018 05:00:00,467090
04/24/2018 05:15:00,471485
04/24/2018 05:30:00,471498
04/24/2018 05:45:00,479964
04/24/2018 06:00:00,486695
04/24/2018 06:15:00,489235
04/24/2018 06:30:00,494341
04/24/2018 06:45:00,506540
04/24/2018 07:00:00,510271
04/24/2018 07:15:00,512148
04/24/2018 07:30:00,518329
04/24/2018 07:45:00,522857
04/24/2018 08:00:00,522122
04/24/2018 08:15:00,520855
04/24/2018 08:30:00,526849
04/24/2018 08:45:00,522575
04/24/2018 09:00:00,521954
04/24/2018 09:15:00,525244
04/24/2018 09:30:00,527926
04/24/2018 09:45:00,522099
04/24/2018 10:00:00,526476
04/24/2018 10:15:00,527834
04/24/2018 10:30:00,526031
04/24/2018 10:45:00,526107
04/24/2018 11:00:00,531799
04/24/2018 11:15:00,530977
04/24/2018 11:30:00,533488
04/24/2018 11:45:00,530607
04/24/2018 12:00:00,533319
04/24/2018 12:15:00,524570
04/24/2018 12:30:00,526418
04/24/2018 12:45:00,526082
04/24/2018 13:00:00,524250
04/24/2018 13:15:00,523139
04/24/2018 13:30:00,525731
04/24/2018 13:45:00,520906
04/24/2018 14:00:00,520028
04/24/2018 14:15:00,519966
04/24/2018 14:30:00,524980
04/24/2018 14:45:00,518614
04/24/2018 15:00:00,522981
04/24/2018 15:15:00,523733
04/24/2018 15:30:00,521308
04/24/2018 15:45:00,524236
04/24/2018 16:00:00,527343
04/24/2018 16:15:00,525120
04/24/2018 16:30:00,526795
04/24/2018 16:45:00,530291
04/24/2018 17:00:00,534986
04/24/2018 17:15:00,528856
04/24/2018 17:30:00,534431
04/24/2018 17:45:00,534246
04/24/2018 18:00:00,530580
04/24/2018 18:15:00,530489
04/24/2018 18:30:00,532840
04/24/2018 18:45:00,526840
04/24/2018 19:00:00,527092
04/24/2018 19:15:00,525977
04/24/2018 19:30:00,527854
04/24/2018 19:45:00,519648
04/24/2018 20:00:00,522969
04/24/2018 20:15:00,520567
04/24/2018 20:30:00,515802
04/24/2018 20:45:00,515014
04/24/2018 21:00:00,515780
04/24/2018 21:15:00,508671
04/24/2018 21:30:00,505624
04/24/2018 21:45:00,503135
04/24/2018 22:00:00,502971
04/24/2018 22:15:00,494553
04/24/2018 22:30:00,494749
04/24/2018 22:45:00,491775
04/24/2018 23:00:00,484074
04/24/2018 23:15:00,483183
04/24/2018 23:30:00,481785
04/24/2018 23:45:00,475675
04/25/2018 00:00:00,519651
04/25/2018 00:15:00,508950
04/25/2018 00:30:00,513308
04/25/2018 00:45:00,488425
04/25/2018 01:00:00,496115
04/25/2018 01:15:00,469764
04/25/2018 01:30:00,457106
04/25/2018 01:45:00,471978
04/25/2018 02:00:00,469009
04/25/2018 02:15:00,454001
04/25/2018 02:30:00,469445
04/25/2018 02:45:00,462408
04/25/2018 03:00:00,468049
04/25/2018 03:15:00,461075
04/25/2018 03:30:00,473050
04/25/2018 03:45:00,464614
04/25/2018 04:00:00,457587
04/25/2018 04:15:00,468515
04/25/2018 04:30:00,465537
04/25/2018 04:45:00,456251
04/25/2018 05:00:00,470672
04/25/2018 05:15:00,467352
04/25/2018 05:30:00,476324
04/25/2018 05:45:00,477722
04/25/2018 06:00:00,492464
04/25/2018 06:15:00,489395
04/25/2018 06:30:00,489949
04/25/2018 06:45:00,511651
04/25/2018 07:00:00,510386
04/25/2018 07:15:00,504513
04/25/2018 07:30:00,520274
04/25/2018 07:45:00,519109
04/25/2018 08:00:00,522153
04/25/2018 08:15:00,519883
04/25/2018 08:30:00,529238
04/25/2018 08:45:00,522067
04/25/2018 09:00:00,517310
04/25/2018 09:15:00,529630
04/25/2018 09:30:00,525680
04/25/2018 09:45:00,516922
04/25/2018 10:00:00,529791
04/25/2018 10:15:00,524809
04/25/2018 10:30:00,525920
04/25/2018 10:45:00,523786
04/25/2018 11:00:00,534956
04/25/2018 11:15:00,528741
04/25/2018 11:30:00,527926
04/25/2018 11:45:00,535417
04/25/2018 12:00:00,530008
04/25/2018 12:15:00,518995
04/25/2018 12:30:00,530267
04/25/2018 12:45:00,526027
04/25/2018 13:00:00,525264
04/25/2018 13:15:00,520834
04/25/2018 13:30:00,531049
04/25/2018 13:45:00,520211
04/25/2018 14:00:00,517185
04/25/2018 14:15:00,527264
04/25/2018 14:30:00,523413
04/25/2018 14:45:00,515373
04/25/2018 15:00:00,526890
04/25/2018 15:15:00,521951
04/25/2018 15:30:00,522940
04/25/2018 15:45:00,520613
04/25/2018 16:00:00,532116
04/25/2018 16:15:00,522839
04/25/2018 16:30:00,520834
04/25/2018 16:45:00,534977
04/25/2018 17:00:00,533289
04/25/2018 17:15:00,528654
04/25/2018 17:30:00,537804
04/25/2018 17:45:00,529692
04/25/2018 18:00:00,531842
04/25/2018 18:15:00,530385
04/25/2018 18:30:00,531400
04/25/2018 18:45:00,523445
04/25/2018 19:00:00,523883
04/25/2018 19:15:00,530115
04/25/2018 19:30:00,521630
04/25/2018 19:45:00,516865
04/25/2018 20:00:00,525218
04/25/2018 20:15:00,515594
04/25/2018 20:30:00,519093
04/25/2018 20:45:00,514704
04/25/2018 21:00:00,515571
04/25/2018 21:15:00,508123
04/25/2018 21:30:00,504513
04/25/2018 21:45:00,508971
04/25/2018 22:00:00,498054
04/25/2018 22:15:00,492566
04/25/2018 22:30:00,496628
04/25/2018 22:45:00,487278
04/25/2018 23:00:00,487972
04/25/2018 23:15:00,482401
04/25/2018 23:30:00,481412
04/25/2018 23:45:00,474675
04/26/2018 00:00:00,473004
04/26/2018 00:15:00,476176
04/26/2018 00:30:00,468859
04/26/2018 00:45:00,466176
04/26/2018 01:00:00,470587
04/26/2018 01:15:00,464054
04/26/2018 01:30:00,468255
04/26/2018 01:45:00,463873
04/26/2018 02:00:00,467668
04/26/2018 02:15:00,460728
04/26/2018 02:30:00,460903
04/26/2018 02:45:00,466125
04/26/2018 03:00:00,462083
04/26/2018 03:15:00,461514
04/26/2018 03:30:00,467156
04/26/2018 03:45:00,462200
04/26/2018 04:00:00,468184
04/26/2018 04:15:00,460134
04/26/2018 04:30:00,463846
04/26/2018 04:45:00,462552
04/26/2018 05:00:00,464754
04/26/2018 05:15:00,470096
04/26/2018 05:30:00,470916
04/26/2018 05:45:00,478319
04/26/2018 06:00:00,484547
04/26/2018 06:15:00,486743
04/26/2018 06:30:00,499136
04/26/2018 06:45:00,502376
04/26/2018 07:00:00,508624
04/26/2018 07:15:00,510432
04/26/2018 07:30:00,515457
04/26/2018 07:45:00,521238
04/26/2018 08:00:00,519058
04/26/2018 08:15:00,519735
04/26/2018 08:30:00,524245
04/26/2018 08:45:00,520068
04/26/2018 09:00:00,525484
04/26/2018 09:15:00,521687
04/26/2018 09:30:00,525195
04/26/2018 09:45:00,522547
04/26/2018 10:00:00,526117
04/26/2018 10:15:00,525708
04/26/2018 10:30:00,524751
04/26/2018 10:45:00,526663
04/26/2018 11:00:00,529889
04/26/2018 11:15:00,526775
04/26/2018 11:30:00,535061
04/26/2018 11:45:00,528012
04/26/2018 12:00:00,528822
04/26/2018 12:15:00,524792
04/26/2018 12:30:00,524462
04/26/2018 12:45:00,525875
04/26/2018 13:00:00,524067
04/26/2018 13:15:00,522888
04/26/2018 13:30:00,524726
04/26/2018 13:45:00,521070
04/26/2018 14:00:00,526353
04/26/2018 14:15:00,520658
04/26/2018 14:30:00,523758
04/26/2018 14:45:00,521007
04/26/2018 15:00:00,523364
04/26/2018 15:15:00,525622
04/26/2018 15:30:00,524356
04/26/2018 15:45:00,523801
04/26/2018 16:00:00,528874
04/26/2018 16:15:00,525332
04/26/2018 16:30:00,531844
04/26/2018 16:45:00,529516
04/26/2018 17:00:00,533365
04/26/2018 17:15:00,530057
04/26/2018 17:30:00,531832
04/26/2018 17:45:00,531641
04/26/2018 18:00:00,528572
04/26/2018 18:15:00,525850
04/26/2018 18:30:00,530033
04/26/2018 18:45:00,524364
04/26/2018 19:00:00,530044
04/26/2018 19:15:00,524254
04/26/2018 19:30:00,523365
04/26/2018 19:45:00,517358
04/26/2018 20:00:00,520127
04/26/2018 20:15:00,518903
04/26/2018 20:30:00,515536
04/26/2018 20:45:00,512359
04/26/2018 21:00:00,513930
04/26/2018 21:15:00,508228
04/26/2018 21:30:00,509232
04/26/2018 21:45:00,502557
04/26/2018 22:00:00,501293
04/26/2018 22:15:00,493407
04/26/2018 22:30:00,491865
04/26/2018 22:45:00,490417
04/26/2018 23:00:00,484448
04/26/2018 23:15:00,480313
04/26/2018 23:30:00,478782
04/26/2018 23:45:00,474833
04/27/2018 00:00:00,534544
04/27/2018 00:15:00,461944
04/27/2018 00:30:00,456765
04/27/2018 00:45:00,476574
04/27/2018 01:00:00,477139
04/27/2018 01:15:00,454401
04/27/2018 01:30:00,460434
04/27/2018 01:45:00,483725
04/27/2018 02:00:00,454171
04/27/2018 02:15:00,448257
04/27/2018 02:30:00,492168
04/27/2018 02:45:00,453565
04/27/2018 03:00:00,450090
04/27/2018 03:15:00,472865
04/27/2018 03:30:00,472868
04/27/2018 03:45:00,453847
04/27/2018 04:00:00,462701
04/27/2018 04:15:00,477959
04/27/2018 04:30:00,451262
04/27/2018 04:45:00,451326
04/27/2018 05:00:00,492424
04/27/2018 05:15:00,458013
04/27/2018 05:30:00,459036
04/27/2018 05:45:00,487241
04/27/2018 06:00:00,488229
04/27/2018 06:15:00,478549
04/27/2018 06:30:00,493049
04/27/2018 06:45:00,517700
04/27/2018 07:00:00,495781
04/27/2018 07:15:00,500391
04/27/2018 07:30:00,541228
04/27/2018 07:45:00,509962
04/27/2018 08:00:00,509633
04/27/2018 08:15:00,530447
04/27/2018 08:30:00,526273
04/27/2018 08:45:00,513692
04/27/2018 09:00:00,522232
04/27/2018 09:15:00,536411
04/27/2018 09:30:00,515185
04/27/2018 09:45:00,514751
04/27/2018 10:00:00,549416
04/27/2018 10:15:00,515011
04/27/2018 10:30:00,516716
04/27/2018 10:45:00,536134
04/27/2018 11:00:00,532138
04/27/2018 11:15:00,521455
04/27/2018 11:30:00,532240
04/27/2018 11:45:00,541799
04/27/2018 12:00:00,520546
04/27/2018 12:15:00,519361
04/27/2018 12:30:00,545386
04/27/2018 12:45:00,517102
04/27/2018 13:00:00,518255
04/27/2018 13:15:00,532696
04/27/2018 13:30:00,525644
04/27/2018 13:45:00,515099
04/27/2018 14:00:00,524726
04/27/2018 14:15:00,531649
04/27/2018 14:30:00,515698
04/27/2018 14:45:00,516280
04/27/2018 15:00:00,541479
04/27/2018 15:15:00,515098
04/27/2018 15:30:00,517421
04/27/2018 15:45:00,531581
04/27/2018 16:00:00,526961
04/27/2018 16:15:00,518818
04/27/2018 16:30:00,529761
04/27/2018 16:45:00,536260
04/27/2018 17:00:00,525585
04/27/2018 17:15:00,524411
04/27/2018 17:30:00,546374
04/27/2018 17:45:00,524967
04/27/2018 18:00:00,523303
04/27/2018 18:15:00,533569
04/27/2018 18:30:00,530988
04/27/2018 18:45:00,521115
04/27/2018 19:00:00,527556
04/27/2018 19:15:00,531012
04/27/2018 19:30:00,517659
04/27/2018 19:45:00,517347
04/27/2018 20:00:00,533342
04/27/2018 20:15:00,515108
04/27/2018 20:30:00,512302
04/27/2018 20:45:00,521292
04/27/2018 21:00:00,517677
04/27/2018 21:15:00,506650
04/27/2018 21:30:00,506797
04/27/2018 21:45:00,509950
04/27/2018 22:00:00,499543
04/27/2018 22:15:00,492010
04/27/2018 22:30:00,505156
04/27/2018 22:45:00,486875
04/27/2018 23:00:00,483839
04/27/2018 23:15:00,486754
04/27/2018 23:30:00,482380
04/27/2018 23:45:00,475555
04/28/2018 00:00:00,475451
04/28/2018 00:15:00,477726
04/28/2018 00:30:00,468419
04/28/2018 00:45:00,464928
04/28/2018 01:00:00,477202
04/28/2018 01:15:00,462412
04/28/2018 01:30:00,462891
04/28/2018 01:45:00,468062
04/28/2018 02:00:00,467455
04/28/2018 02:15:00,460670
04/28/2018 02:30:00,463240
04/28/2018 02:45:00,467230
04/28/2018 03:00:00,460717
04/28/2018 03:15:00,460447
04/28/2018 03:30:00,474419
04/28/2018 03:45:00,462961
04/28/2018 04:00:00,463535
04/28/2018 04:15:00,464070
04/28/2018 04:30:00,464054
04/28/2018 04:45:00,462973
04/28/2018 05:00:00,465794
04/28/2018 05:15:00,472068
04/28/2018 05:30:00,470453
04/28/2018 05:45:00,476459
04/28/2018 06:00:00,492164
04/28/2018 06:15:00,485232
04/28/2018 06:30:00,494577
04/28/2018 06:45:00,504625
04/28/2018 07:00:00,508612
04/28/2018 07:15:00,510471
04/28/2018 07:30:00,514844
04/28/2018 07:45:00,522850
04/28/2018 08:00:00,516680
04/28/2018 08:15:00,518321
04/28/2018 08:30:00,531212
04/28/2018 08:45:00,519465
04/28/2018 09:00:00,523357
04/28/2018 09:15:00,527086
04/28/2018 09:30:00,528521
04/28/2018 09:45:00,524676
04/28/2018 10:00:00,527263
04/28/2018 10:15:00,532800
04/28/2018 10:30:00,523946
04/28/2018 10:45:00,526566
04/28/2018 11:00:00,539541
04/28/2018 11:15:00,527772
04/28/2018 11:30:00,532774
04/28/2018 11:45:00,533611
04/28/2018 12:00:00,530793
04/28/2018 12:15:00,525813
04/28/2018 12:30:00,527449
04/28/2018 12:45:00,531088
04/28/2018 13:00:00,522346
04/28/2018 13:15:00,524442
04/28/2018 13:30:00,534905
04/28/2018 13:45:00,521526
04/28/2018 14:00:00,527731
04/28/2018 14:15:00,527995
04/28/2018 14:30:00,528935
04/28/2018 14:45:00,524999
04/28/2018 15:00:00,530962
04/28/2018 15:15:00,532310
04/28/2018 15:30:00,527473
04/28/2018 15:45:00,529249
04/28/2018 16:00:00,541004
04/28/2018 16:15:00,528701
04/28/2018 16:30:00,534444
04/28/2018 16:45:00,536812
04/28/2018 17:00:00,539152
04/28/2018 17:15:00,535778
04/28/2018 17:30:00,538352
04/28/2018 17:45:00,541366
04/28/2018 18:00:00,533600
04/28/2018 18:15:00,532936
04/28/2018 18:30:00,543633
04/28/2018 18:45:00,530783
04/28/2018 19:00:00,535027
04/28/2018 19:15:00,533699
04/28/2018 19:30:00,532494
04/28/2018 19:45:00,528375
04/28/2018 20:00:00,527833
04/28/2018 20:15:00,530735
04/28/2018 20:30:00,522498
04/28/2018 20:45:00,520689
04/28/2018 21:00:00,527136
04/28/2018 21:15:00,515588
04/28/2018 21:30:00,514647
04/28/2018 21:45:00,513154
04/28/2018 22:00:00,511525
04/28/2018 22:15:00,503076
04/28/2018 22:30:00,500049
04/28/2018 22:45:00,502002
04/28/2018 23:00:00,492973
04/28/2018 23:15:00,488794
04/28/2018 23:30:00,493438
04/28/2018 23:45:00,482701
04/29/2018 00:00:00,481508
04/29/2018 00:15:00,480790
04/29/2018 00:30:00,480099
04/29/2018 00:45:00,475398
04/29/2018 01:00:00,473562
04/29/2018 01:15:00,475837
04/29/2018 01:30:00,470605
04/29/2018 01:45:00,467973
04/29/2018 02:00:00,477610
04/29/2018 02:15:00,468318
04/29/2018 02:30:00,468039
04/29/2018 02:45:00,469808
04/29/2018 03:00:00,471652
04/29/2018 03:15:00,469577
04/29/2018 03:30:00,471028
04/29/2018 03:45:00,475305
04/29/2018 04:00:00,471728
04/29/2018 04:15:00,465068
04/29/2018 04:30:00,472374
04/29/2018 04:45:00,469171
04/29/2018 05:00:00,470294
04/29/2018 05:15:00,472976
04/29/2018 05:30:00,478495
04/29/2018 05:45:00,483218
04/29/2018 06:00:00,484674
04/29/2018 06:15:00,494372
04/29/2018 06:30:00,496999
04/29/2018 06:45:00,499708
04/29/2018 07:00:00,513348
04/29/2018 07:15:00,512594
04/29/2018 07:30:00,517910
04/29/2018 07:45:00,520128
04/29/2018 08:00:00,523681
04/29/2018 08:15:00,525628
04/29/2018 08:30:00,527584
04/29/2018 08:45:00,534219
04/29/2018 09:00:00,531485
04/29/2018 09:15:00,532017
04/29/2018 09:30:00,542503
04/29/2018 09:45:00,534181
04/29/2018 10:00:00,539540
04/29/2018 10:15:00,539293
04/29/2018 10:30:00,541791
04/29/2018 10:45:00,542228
04/29/2018 11:00:00,542821
04/29/2018 11:15:00,547146
04/29/2018 11:30:00,544987
04/29/2018 11:45:00,541659
04/29/2018 12:00:00,548512
04/29/2018 12:15:00,539493
04/29/2018 12:30:00,542246
04/29/2018 12:45:00,541663
04/29/2018 13:00:00,542035
04/29/2018 13:15:00,540824
04/29/2018 13:30:00,539647
04/29/2018 13:45:00,542018
04/29/2018 14:00:00,538636
04/29/2018 14:15:00,532592
04/29/2018 14:30:00,540131
04/29/2018 14:45:00,533722
04/29/2018 15:00:00,537225
04/29/2018 15:15:00,536101
04/29/2018 15:30:00,535970
04/29/2018 15:45:00,536497
04/29/2018 16:00:00,536803
04/29/2018 16:15:00,540179
04/29/2018 16:30:00,537600
04/29/2018 16:45:00,537422
04/29/2018 17:00:00,545645
04/29/2018 17:15:00,538765
04/29/2018 17:30:00,541372
04/29/2018 17:45:00,541227
04/29/2018 18:00:00,540696
04/29/2018 18:15:00,537939
04/29/2018 18:30:00,538438
04/29/2018 18:45:00,541722
04/29/2018 19:00:00,536300
04/29/2018 19:15:00,534160
04/29/2018 19:30:00,539660
04/29/2018 19:45:00,532155
04/29/2018 20:00:00,531631
04/29/2018 20:15:00,530576
04/29/2018 20:30:00,529971
04/29/2018 20:45:00,526041
04/29/2018 21:00:00,524300
04/29/2018 21:15:00,525287
04/29/2018 21:30:00,518846
04/29/2018 21:45:00,513617
04/29/2018 22:00:00,517248
04/29/2018 22:15:00,508589
04/29/2018 22:30:00,505266
04/29/2018 22:45:00,501851
04/29/2018 23:00:00,499859
04/29/2018 23:15:00,494975
04/29/2018 23:30:00,491191
04/29/2018 23:45:00,493159
04/30/2018 00:00:00,485522
04/30/2018 00:15:00,480986
04/30/2018 00:30:00,486021
04/30/2018 00:45:00,479182
04/30/2018 01:00:00,477982
04/30/2018 01:15:00,476484
04/30/2018 01:30:00,477188
04/30/2018 01:45:00,474155
04/30/2018 02:00:00,474175
04/30/2018 02:15:00,475933
04/30/2018 02:30:00,471384
04/30/2018 02:45:00,469606
04/30/2018 03:00:00,476418
04/30/2018 03:15:00,472967
04/30/2018 03:30:00,472412
04/30/2018 03:45:00,473093
04/30/2018 04:00:00,476070
04/30/2018 04:15:00,469529
04/30/2018 04:30:00,469479
